Age,RoomService,FoodCourt,ShoppingMall,VRDeck,Num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
0.712,-0.341,-0.287,-0.291,-0.269,-0.334,True,False,True,False,False,False,False,False,True,False,False,True
-0.055,-0.341,0.081,-0.237,1.019,-1.154,True,False,False,False,True,False,False,False,False,False,False,False
-0.683,-0.341,-0.287,-0.291,0.462,-1.069,False,False,False,False,False,False,False,False,True,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,-1.154,True,False,True,False,False,True,False,False,False,False,False,True
-0.195,-0.341,2.509,-0.291,-0.038,-1.163,True,False,False,False,True,False,False,False,False,False,False,True
-0.822,-0.341,-0.287,-0.291,-0.269,-1.163,True,False,True,False,True,False,False,False,False,False,False,True
0.991,-0.341,-0.287,-0.291,-0.269,-1.163,True,False,False,False,True,False,False,False,False,False,False,True
-1.380,-0.341,-0.287,-0.291,-0.269,-1.163,True,False,False,False,True,False,False,False,False,False,False,True
0.782,-0.341,3.790,-0.144,-0.269,-1.157,True,False,False,False,False,False,True,False,False,False,False,True
1.479,-0.341,-0.287,-0.291,-0.269,-1.161,True,False,True,False,True,False,False,False,False,False,False,True
-0.334,-0.204,-0.286,1.926,-0.269,-1.084,False,False,False,False,False,False,False,False,False,True,False,False
1.967,-0.341,-0.287,-0.291,-0.269,-1.171,True,False,True,False,False,False,False,False,False,False,False,False
-0.892,-0.341,-0.287,-0.291,-0.269,-0.334,False,False,True,False,False,False,False,False,True,False,False,True
-0.404,-0.341,-0.287,-0.266,0.940,-1.045,False,False,False,False,False,False,False,False,True,False,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,-1.096,False,False,True,False,False,False,False,False,False,True,False,True
-0.055,-0.341,-0.023,-0.291,4.290,-1.142,True,False,False,False,False,False,False,True,False,False,False,True
-0.404,-0.341,0.079,-0.291,1.910,-1.163,True,False,False,False,False,True,False,False,False,False,False,False
-0.404,0.217,-0.178,0.143,-0.180,-1.140,False,False,False,False,False,False,False,True,False,False,False,True
-0.752,-0.341,-0.287,1.984,-0.269,-1.061,False,False,False,False,False,False,False,False,True,False,False,True
-0.752,1.469,-0.287,-0.028,-0.269,-1.059,False,False,False,False,False,False,False,False,True,False,False,True
2.664,0.000,-0.143,-0.291,-0.056,-0.334,True,False,False,False,False,False,False,False,True,False,False,True
2.176,-0.330,0.051,-0.289,-0.265,-1.043,False,False,False,False,False,False,False,False,True,False,False,False
-0.125,-0.341,-0.287,0.000,-0.269,-1.079,False,False,True,False,False,False,False,False,False,True,False,False
1.409,0.161,-0.287,-0.291,-0.269,-1.043,False,False,False,False,False,False,False,False,True,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,-1.079,False,False,False,False,False,False,False,False,False,True,False,False
-0.195,0.245,-0.287,-0.167,0.905,-1.077,False,False,False,False,False,False,False,False,False,True,False,False
0.433,-0.341,-0.287,-0.291,-0.269,-1.094,False,False,True,False,False,False,False,False,False,True,False,True
-0.334,-0.341,1.361,0.000,-0.269,-1.159,True,False,False,False,True,False,False,False,False,False,False,True
-0.613,-0.341,-0.287,-0.291,-0.000,-1.159,True,False,True,False,True,False,False,False,False,False,False,True
-0.752,-0.341,-0.286,-0.291,-0.269,-1.090,False,False,False,False,False,False,False,False,False,True,False,True
-0.543,-0.341,-0.284,-0.286,-0.000,-1.090,False,False,False,False,False,False,False,False,False,True,False,True
2.107,1.203,-0.287,0.059,-0.269,-1.057,False,False,False,True,False,False,False,False,True,False,False,True
-1.101,-0.341,-0.287,-0.291,-0.269,-1.088,False,False,True,False,False,False,False,False,False,True,False,True
0.991,-0.341,-0.287,-0.291,-0.269,-1.073,False,False,True,False,False,False,False,False,False,True,False,False
0.015,-0.341,-0.287,-0.291,-0.269,-1.084,False,False,True,False,False,False,False,False,False,True,False,True
-0.683,-0.315,-0.287,1.022,-0.267,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
-1.868,-0.341,-0.287,-0.291,-0.269,-1.150,True,False,False,False,False,True,False,False,False,False,False,True
0.224,0.034,2.630,-0.291,-0.091,-1.150,True,False,False,False,False,True,False,False,False,False,False,True
0.294,0.331,-0.088,-0.291,0.843,-1.150,True,False,False,False,False,True,False,False,False,False,False,True
-0.264,-0.341,-0.287,0.129,0.218,-1.035,False,False,False,False,False,False,False,False,True,False,False,False
0.015,-0.341,-0.287,-0.291,-0.269,-1.033,False,True,True,False,False,False,False,False,True,False,False,False
0.015,8.322,-0.286,0.062,-0.269,-1.055,False,True,False,False,False,False,False,False,True,False,False,True
1.061,0.713,-0.287,-0.264,-0.269,-1.031,False,False,False,False,False,False,False,False,True,False,False,False
-1.868,-0.341,-0.287,-0.291,-0.269,-1.053,False,True,True,False,False,False,False,False,True,False,False,True
-0.683,0.292,-0.068,0.770,0.664,-1.053,False,True,False,False,False,False,False,False,True,False,False,True
-2.008,-0.341,-0.287,-0.291,-0.269,-1.053,False,True,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,0.000,-0.269,-1.082,False,False,True,False,False,False,False,False,False,True,False,True
0.642,-0.341,-0.287,-0.291,-0.269,-1.157,True,False,True,False,True,False,False,False,False,False,False,True
-1.659,-0.341,-0.287,-0.291,-0.269,-1.065,False,False,True,False,False,False,False,False,False,True,False,False
0.154,-0.157,-0.287,-0.291,0.531,-1.027,False,False,False,False,False,False,False,False,True,False,False,False
0.084,-0.341,-0.287,-0.291,-0.269,-1.136,False,True,True,False,False,False,False,True,False,False,False,True
-0.962,-0.341,-0.287,-0.291,-0.269,-1.061,False,False,True,False,False,False,False,False,False,True,False,False
-0.125,0.317,-0.287,2.110,-0.269,-1.051,False,True,False,False,False,False,False,False,True,False,False,True
-0.474,-0.125,1.517,0.047,-0.269,-1.154,False,True,False,False,False,False,True,False,False,False,False,False
0.503,0.448,-0.287,2.831,-0.269,-0.334,False,True,False,False,False,False,False,False,True,False,False,True
-1.031,-0.341,-0.287,-0.291,-0.269,-1.059,False,False,True,False,False,False,False,False,False,True,False,False
-0.404,2.693,-0.287,4.689,-0.269,-1.023,False,True,False,False,False,False,False,False,True,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,-0.334,False,False,True,False,False,False,False,False,True,False,False,True
0.503,-0.341,-0.287,-0.291,-0.269,-1.148,True,False,True,False,True,False,False,False,False,False,False,False
0.851,0.000,0.464,-0.291,0.236,-1.049,False,False,False,False,False,False,False,False,True,False,False,True
1.479,-0.341,-0.287,-0.291,-0.269,-1.079,False,False,True,False,False,False,False,False,False,True,False,True
0.224,-0.341,-0.287,-0.291,-0.269,-1.079,False,False,True,False,False,False,False,False,False,True,False,True
-0.195,-0.116,-0.287,0.467,-0.191,-1.047,False,False,False,False,False,False,False,False,True,False,False,True
-0.962,0.202,-0.154,-0.236,-0.170,-1.045,False,False,False,False,False,False,False,False,True,False,False,True
0.294,-0.341,-0.265,-0.291,0.099,-1.043,False,False,False,False,False,False,False,False,True,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.250,-1.077,False,False,False,False,False,False,False,False,False,True,False,True
-0.195,3.952,-0.220,7.153,-0.265,-1.015,False,True,False,False,False,False,False,False,True,False,False,False
2.246,-0.341,-0.287,-0.291,-0.269,-1.015,False,True,True,False,False,False,False,False,True,False,False,False
-0.334,-0.341,-0.287,0.700,-0.218,-1.073,False,False,False,False,False,False,False,False,False,True,False,True
0.084,-0.341,-0.228,-0.291,0.634,-1.013,False,False,False,False,False,False,False,False,True,False,False,False
-0.334,-0.341,-0.287,-0.291,-0.269,-1.011,False,True,True,False,False,False,False,False,True,False,False,False
-0.334,-0.341,-0.284,-0.291,-0.269,-1.009,False,False,False,False,False,False,False,False,True,False,False,False
0.851,-0.341,-0.287,-0.291,-0.269,-1.055,False,False,True,False,False,False,False,False,False,True,False,False
-0.613,-0.341,-0.287,0.643,-0.066,-1.134,False,False,False,False,False,False,False,True,False,False,False,False
-0.474,-0.165,-0.287,1.025,-0.269,-1.071,False,False,False,False,False,False,False,False,False,True,False,True
2.386,-0.341,0.383,-0.291,6.957,-1.148,True,False,False,False,False,True,False,False,False,False,False,True
-0.752,-0.315,-0.152,-0.284,0.346,-1.156,True,False,False,False,True,False,False,False,False,False,False,True
-0.543,-0.341,-0.287,-0.291,-0.269,-1.156,True,False,True,False,True,False,False,False,False,False,False,True
3.501,8.222,-0.140,-0.279,1.650,-1.156,True,False,False,False,True,False,False,False,False,False,False,True
1.897,-0.341,-0.287,-0.291,-0.269,-1.156,True,False,True,False,True,False,False,False,False,False,False,True
-1.101,-0.341,-0.287,-0.291,-0.269,-1.156,True,False,True,False,True,False,False,False,False,False,False,True
0.294,-0.341,1.275,-0.281,0.666,-1.156,True,False,False,False,True,False,False,False,False,False,False,True
0.224,-0.341,-0.287,-0.291,-0.269,-1.156,True,False,True,False,True,False,False,False,False,False,False,True
0.154,-0.040,-0.287,0.698,-0.124,-1.053,False,False,False,False,False,False,False,False,False,True,False,False
-0.195,-0.341,-0.287,-0.291,-0.269,-0.334,True,False,True,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,-1.146,True,False,True,False,True,False,False,False,False,False,False,False
0.642,-0.341,-0.287,0.000,-0.269,-1.146,True,False,True,False,True,False,False,False,False,False,False,False
-0.404,0.187,-0.287,-0.291,0.056,-1.051,False,False,False,False,False,False,False,False,False,True,False,False
-0.055,-0.216,0.198,-0.291,-0.145,-1.069,False,False,False,False,False,False,False,False,False,True,False,True
0.363,-0.341,-0.287,-0.291,-0.269,-1.069,False,False,True,False,False,False,False,False,False,True,False,True
-2.008,-0.341,-0.287,-0.291,-0.269,-1.067,False,False,False,False,False,False,False,False,False,True,False,True
-1.031,-0.336,-0.287,1.184,-0.269,-1.067,False,False,False,False,False,False,False,False,False,True,False,True
-0.404,-0.321,0.181,-0.291,-0.156,-1.049,False,False,False,False,False,False,False,False,False,True,False,False
1.409,-0.341,-0.287,-0.291,-0.269,-1.047,False,False,True,False,False,False,False,False,False,True,False,False
-1.031,-0.341,-0.287,-0.291,-0.269,-1.065,False,False,True,False,False,False,False,False,False,True,False,True
-0.752,0.252,-0.260,0.305,-0.269,-1.132,False,False,False,False,False,False,False,True,False,False,False,False
-0.125,-0.236,3.305,-0.291,0.602,-1.159,True,False,False,True,False,True,False,False,False,False,False,False
1.340,-0.341,-0.218,-0.291,-0.269,-1.130,False,False,False,False,False,False,False,True,False,False,False,False
0.154,-0.341,6.614,0.633,4.750,-1.144,True,False,False,True,True,False,False,False,False,False,False,False
2.246,-0.339,0.094,-0.291,-0.268,-1.144,True,False,False,False,True,False,False,False,False,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,-1.061,False,False,True,False,False,False,False,False,False,True,False,True
1.130,-0.341,-0.287,-0.291,-0.269,-1.041,False,True,True,False,False,False,False,False,True,False,False,True
-0.474,-0.298,-0.024,-0.231,-0.266,-1.152,False,True,False,False,False,False,True,False,False,False,False,True
0.084,1.260,-0.287,-0.291,-0.269,-1.150,False,True,False,True,False,False,True,False,False,False,False,True
0.084,2.342,-0.287,-0.291,-0.269,-1.150,False,True,False,False,False,False,True,False,False,False,False,True
0.224,-0.341,-0.287,-0.291,-0.269,-1.148,False,False,True,True,False,False,True,False,False,False,False,True
0.991,0.195,0.275,-0.291,-0.267,-1.152,False,True,False,True,False,False,True,False,False,False,False,False
-0.822,-0.072,0.000,-0.291,-0.263,-1.002,False,False,False,False,False,False,False,False,True,False,False,False
-0.404,0.000,-0.274,-0.291,1.230,-1.041,False,False,False,False,False,False,False,False,False,True,False,False
-0.613,-0.341,0.004,-0.291,-0.072,-1.000,False,False,False,False,False,False,False,False,True,False,False,False
0.712,-0.341,-0.287,-0.291,-0.269,-1.041,False,False,True,False,False,False,False,False,False,True,False,False
0.433,1.378,-0.216,-0.204,-0.269,-1.128,False,True,False,False,False,False,False,True,False,False,False,False
0.154,-0.341,-0.287,1.577,-0.269,-1.037,False,True,False,False,False,False,False,False,True,False,False,True
-0.543,-0.341,-0.193,-0.291,-0.269,-1.035,False,False,False,False,False,False,False,False,True,False,False,True
-0.892,0.707,-0.287,-0.122,-0.269,-0.998,False,False,False,False,False,False,False,False,True,False,False,False
2.176,-0.341,4.263,9.673,-0.269,-1.156,True,False,False,False,False,True,False,False,False,False,False,False
-0.752,-0.341,-0.189,-0.291,-0.216,-0.996,False,False,False,False,False,False,False,False,True,False,False,False
0.921,-0.341,-0.287,-0.291,-0.269,-1.059,False,False,True,False,False,False,False,False,False,True,False,True
2.734,-0.341,-0.287,-0.291,-0.269,-1.142,True,False,True,False,True,False,False,False,False,False,False,False
-0.474,-0.341,0.447,-0.291,0.826,-1.142,True,False,False,False,True,False,False,False,False,False,False,False
2.107,-0.341,-0.287,-0.291,-0.269,-1.142,True,False,True,False,True,False,False,False,False,False,False,False
-0.125,-0.328,1.961,-0.291,-0.219,-1.140,True,False,False,False,True,False,False,False,False,False,False,False
0.572,1.318,-0.286,-0.247,-0.268,-0.988,False,True,False,False,False,False,False,False,True,False,False,False
-1.798,-0.341,-0.287,-0.291,-0.269,-0.988,False,True,True,False,False,False,False,False,True,False,False,False
0.154,-0.341,-0.287,-0.291,-0.269,-0.988,False,True,True,False,False,False,False,False,True,False,False,False
0.154,0.292,0.000,11.737,0.430,-1.126,True,False,False,False,False,False,False,True,False,False,False,False
0.015,-0.341,2.296,-0.291,2.501,-1.146,True,False,False,False,False,True,False,False,False,False,False,True
-0.613,-0.338,6.058,-0.291,-0.070,-1.167,True,False,False,False,False,False,False,False,False,False,False,True
1.200,-0.341,-0.287,-0.291,-0.269,-1.167,True,False,True,False,False,False,False,False,False,False,False,True
0.015,-0.341,0.356,-0.291,-0.269,-1.029,False,False,False,False,False,False,False,False,True,False,False,True
0.991,-0.341,-0.287,-0.291,-0.269,-0.986,False,True,True,False,False,False,False,False,True,False,False,False
-0.822,1.907,-0.281,-0.291,-0.269,-1.027,False,True,False,False,False,False,False,False,True,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,-1.138,True,False,False,False,True,False,False,False,False,False,False,False
1.270,-0.335,0.272,-0.291,2.957,-1.138,True,False,False,False,True,False,False,False,False,False,False,False
1.130,-0.341,-0.287,-0.291,-0.269,-1.025,False,True,True,False,False,False,False,False,True,False,False,True
-0.822,-0.341,-0.287,-0.291,-0.269,-1.055,False,False,True,False,False,False,False,False,False,True,False,True
-1.310,-0.341,-0.287,-0.291,-0.269,-1.053,False,False,False,False,False,False,False,False,False,True,False,True
1.897,-0.271,-0.280,-0.291,-0.269,-1.053,False,False,False,False,False,False,False,False,False,True,False,True
0.712,0.238,-0.287,-0.254,-0.269,-1.023,False,False,False,False,False,False,False,False,True,False,False,True
0.782,-0.330,-0.287,1.115,-0.269,-1.023,False,False,False,False,False,False,False,False,True,False,False,True
0.782,0.000,-0.287,-0.291,-0.269,-1.152,True,False,True,False,True,False,False,False,False,False,False,True
0.363,0.000,3.248,-0.215,-0.220,-1.152,True,False,False,False,False,True,False,False,False,False,False,False
0.224,-0.341,-0.287,-0.291,-0.269,-1.021,False,False,False,False,False,False,False,False,True,False,False,True
0.433,-0.330,0.367,-0.291,-0.269,-0.984,False,False,False,False,False,False,False,False,True,False,False,False
0.224,3.425,-0.018,-0.120,-0.269,-1.148,False,True,False,True,False,False,True,False,False,False,False,False
-0.195,2.493,-0.287,-0.063,-0.269,-0.982,False,False,False,True,False,False,False,False,True,False,False,False
